[INFO ] [2022-05-12 13:49:34,649] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-08-09 15:16:41,308]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-08-09 15:16:41,309] Register - Step 09: Click to Logout link
[INFO ] [2022-08-09 15:18:30,539] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-08-09 15:18:33,374] Register - Step 02: Enter to Firstname textbox with value is 'Automation'
[INFO ] [2022-08-09 15:18:33,536] Register - Step 03: Enter to Lastname textbox with value is 'FC'
[INFO ] [2022-08-09 15:18:33,636] Register - Step 04: Enter to Email textbox with value is 'afc8779@mail.vn'
[INFO ] [2022-08-09 15:18:33,734] Register - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-08-09 15:18:33,808] Register - Step 06: Enter to Confirm password textbox with value is '123456'
[INFO ] [2022-08-09 15:18:33,879] Register - Step 07: Click to 'Register' button
[INFO ] [2022-08-09 15:18:35,290] Register - Step 08: Verify register success message is displayed
[INFO ] [2022-08-09 15:18:35,350]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-08-09 15:18:35,350] Register - Step 09: Click to Logout link
[INFO ] [2022-08-09 15:18:36,550] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-08-09 15:18:37,522] Login - Step 02: Enter to Email textbox with value is ' afc8779@mail.vn'
[INFO ] [2022-08-09 15:18:37,601] Login - Step 03: Enter to Password textbox with value is ' 123456'
[INFO ] [2022-08-09 15:18:37,675] Login - Step 04: Click to Login button
[INFO ] [2022-08-09 15:18:39,034] Login - Step 05: Verify 'My account' link is displayed
[INFO ] [2022-08-09 15:18:39,118]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-08-09 15:18:39,118] Login - Step 06: Navigate to 'My account' page
[INFO ] [2022-08-09 15:18:40,960] Login - Step 07: Verify 'Customer Info page is displayed
[INFO ] [2022-08-09 15:18:41,034]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-08-09 15:21:22,454] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-08-09 15:21:24,870] Register - Step 02: Enter to Firstname textbox with value is 'Automation'
[INFO ] [2022-08-09 15:21:25,003] Register - Step 03: Enter to Lastname textbox with value is 'FC'
[INFO ] [2022-08-09 15:21:25,137] Register - Step 04: Enter to Email textbox with value is 'afc2005@mail.vn'
[INFO ] [2022-08-09 15:21:25,262] Register - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-08-09 15:21:25,334] Register - Step 06: Enter to Confirm password textbox with value is '123456'
[INFO ] [2022-08-09 15:21:25,406] Register - Step 07: Click to 'Register' button
[INFO ] [2022-08-09 15:21:29,332] Register - Step 08: Verify register success message is displayed
[INFO ] [2022-08-09 15:21:29,395]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-08-09 15:21:29,396] Register - Step 09: Click to Logout link
[INFO ] [2022-08-09 15:21:33,628] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-08-09 15:21:36,036] Login - Step 02: Enter to Email textbox with value is ' afc2005@mail.vn'
[INFO ] [2022-08-09 15:21:36,109] Login - Step 03: Enter to Password textbox with value is ' 123456'
[INFO ] [2022-08-09 15:21:36,179] Login - Step 04: Click to Login button
[INFO ] [2022-08-09 15:21:37,601] Login - Step 05: Verify 'My account' link is displayed
[INFO ] [2022-08-09 15:21:37,684]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-08-09 15:21:37,684] Login - Step 06: Navigate to 'My account' page
[INFO ] [2022-08-09 15:21:41,175] Login - Step 07: Verify 'Customer Info page is displayed
[INFO ] [2022-08-09 15:21:41,245]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-08-29 12:01:54,443] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 12:02:36,022] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 12:02:40,041] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 12:02:40,131] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 12:02:45,263] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 12:02:46,027] Add New Employee - Step 02: Input firstname with value is: Employee3236
[INFO ] [2022-08-29 12:02:46,334] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 12:02:46,419] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 12:02:46,505] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 12:06:35,655] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 12:07:01,823] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 12:07:03,075] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 12:07:03,186] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 12:07:08,637] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 12:07:09,981] Add New Employee - Step 02: Input firstname with value is: Employee6947
[INFO ] [2022-08-29 12:07:10,278] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 12:07:10,371] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 12:07:10,476] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 12:55:58,057] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 12:56:26,311] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 12:56:27,672] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 12:56:27,758] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 12:56:30,424] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 12:56:33,838] Add New Employee - Step 02: Input firstname with value is: Employee2203
[INFO ] [2022-08-29 12:56:33,953] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 12:56:34,031] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 12:56:34,111] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 12:56:34,410] Add New Employee - Step 06: Input to Username textbox with value is :User5873
[INFO ] [2022-08-29 13:00:27,226] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 13:01:09,969] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 13:01:13,074] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 13:01:13,155] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 13:01:21,721] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 13:01:22,498] Add New Employee - Step 02: Input firstname with value is: Employee7458
[INFO ] [2022-08-29 13:01:22,775] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 13:01:22,896] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 13:01:22,986] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 13:01:57,696] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 13:02:50,419] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 13:02:54,364] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 13:02:54,457] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 13:03:20,878] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 13:03:21,716] Add New Employee - Step 02: Input firstname with value is: Employee3193
[INFO ] [2022-08-29 13:03:21,965] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 13:03:22,045] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 13:03:22,133] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 13:19:34,487] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 13:20:31,798] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 13:20:41,592] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 13:20:41,697] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 13:20:50,450] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 13:20:51,319] Add New Employee - Step 02: Input firstname with value is: Employee2856
[INFO ] [2022-08-29 13:20:51,616] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 13:20:51,711] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 13:20:51,804] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 13:36:07,016] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 13:36:28,375] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 13:36:29,693] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 13:36:29,800] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 13:36:32,523] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 13:36:35,560] Add New Employee - Step 02: Input firstname with value is: Employee7990
[INFO ] [2022-08-29 13:36:35,647] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 13:36:35,729] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 13:36:35,809] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 13:36:36,114] Add New Employee - Step 06: Input to Username textbox with value is :User4835
[INFO ] [2022-08-29 13:36:36,199] Add New Employee - Step 07: Input to password textbox with value is :Abc@142
[INFO ] [2022-08-29 13:36:36,277] Add New Employee - Step 08: Input to Confirm password textbox with value is :Abc@142
[INFO ] [2022-08-29 13:36:36,356] Add New Employee - Step 09: Click to Save button
[INFO ] [2022-08-29 13:37:45,037] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 13:38:00,466] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 13:38:01,476] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 13:38:01,567] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 13:38:04,508] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 13:38:07,242] Add New Employee - Step 02: Input firstname with value is: Employee5615
[INFO ] [2022-08-29 13:38:07,330] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 13:38:07,412] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 13:38:07,483] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 13:38:07,772] Add New Employee - Step 06: Input to Username textbox with value is :User793
[INFO ] [2022-08-29 13:38:07,867] Add New Employee - Step 07: Input to password textbox with value is :Abc@9121
[INFO ] [2022-08-29 13:38:07,929] Add New Employee - Step 08: Input to Confirm password textbox with value is :Abc@9121
[INFO ] [2022-08-29 13:38:07,990] Add New Employee - Step 09: Click to Save button
[INFO ] [2022-08-29 13:38:08,287] Add New Employee - Step 10: Verify the success message displayed
[INFO ] [2022-08-29 13:38:09,859]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-08-29 16:06:40,726] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 16:07:23,091] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 16:07:25,414] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 16:07:25,511] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 16:07:33,638] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 16:07:34,548] Add New Employee - Step 02: Input firstname with value is: Employee6085
[INFO ] [2022-08-29 16:07:34,813] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 16:07:34,895] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 16:07:34,992] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 16:07:35,177] Upload_Avatar - Step 01: Click on Avatar icon
[INFO ] [2022-08-29 16:23:39,579] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 16:24:35,728] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 16:24:37,685] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 16:24:37,807] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 16:24:41,373] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 16:24:44,328] Add New Employee - Step 02: Input firstname with value is: Employee8784
[INFO ] [2022-08-29 16:24:44,465] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 16:24:44,570] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 16:24:44,690] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 16:24:44,994] Add New Employee - Step 06: Input to Username textbox with value is :User9240
[INFO ] [2022-08-29 16:24:45,080] Add New Employee - Step 07: Input to password textbox with value is :Abc@9372
[INFO ] [2022-08-29 16:24:45,181] Add New Employee - Step 08: Input to Confirm password textbox with value is :Abc@9372
[INFO ] [2022-08-29 16:24:45,260] Add New Employee - Step 09: Click to Save button
[INFO ] [2022-08-29 16:24:45,555] Add New Employee - Step 10: Verify the success message displayed
[INFO ] [2022-08-29 16:24:46,657]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-08-29 16:24:46,666] Upload_Avatar - Step 01: Click on Avatar icon
[INFO ] [2022-08-29 16:28:13,662] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 16:29:09,024] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 16:29:14,979] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 16:29:15,077] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 16:29:21,860] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 16:29:22,639] Add New Employee - Step 02: Input firstname with value is: Employee3621
[INFO ] [2022-08-29 16:29:22,885] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 16:29:22,966] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-08-29 16:29:23,058] Add New Employee - Step 05: Click on Create Login Detail button
[INFO ] [2022-08-29 16:29:23,263] Upload_Avatar - Step 01: Click on Avatar icon
[INFO ] [2022-08-29 16:34:25,818] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-08-29 16:34:56,047] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-08-29 16:34:57,315] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-08-29 16:34:57,429] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-08-29 16:35:02,474] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-08-29 16:35:03,344] Add New Employee - Step 02: Input firstname with value is: Employee5727
[INFO ] [2022-08-29 16:35:03,608] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-08-29 16:35:03,693] Add New Employee - Step 04: Input lastname with value is: LastName
